,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
7740,12,10.099473,0.4420652,2006-07-11,10.109143213882176,92.50630038858331,West
7741,13,8.811699,-0.12972578,2006-07-11,8.812653859343257,89.15655280844693,West
7742,14,9.270744,-1.6055274,2006-07-11,9.408741283810857,80.17484562573148,West
7743,15,9.357769,-2.0860806,2006-07-11,9.587469578937778,77.43282700258828,West
7744,16,8.454367,-3.0667396,2006-07-11,8.993398309031862,70.06225132760298,West
7745,17,8.160851,-2.9516826000000003,2006-07-11,8.678244016812604,70.11554620469599,West
7746,18,8.184885000000001,-2.6913853,2006-07-11,8.616025609077605,71.79790245019055,West
7747,19,8.255355,-2.012037,2006-07-11,8.497010007372829,76.30263111566359,West
7748,20,8.056147,-1.2707906,2006-07-11,8.155759513047043,81.03592674672831,West
7749,21,8.007351,-1.0381643,2006-07-11,8.074370263432034,82.61272988656285,West
7750,22,7.805279,-1.0940017,2006-07-11,7.881574714956643,82.02129938832898,West
7751,23,7.452580999999999,-0.79877365,2006-07-11,7.495265365915692,83.88234672143781,West
600,0,7.7057114,-0.39218545,2006-07-12,7.71568516771399,87.08642098903395,West
601,1,7.6648693,0.15445319,2006-07-12,7.6664253191421405,91.1543991253719,West
602,2,7.3426300000000015,0.98795944,2006-07-12,7.4087974173940765,97.6631903571935,West
603,3,7.5756106,2.2851343,2006-07-12,7.9127564559936285,106.78559976671806,West
604,4,8.040422,3.2931018,2006-07-12,8.688665340732559,112.27244985492894,West
605,5,7.6546144,3.787393,2006-07-12,8.540343514703396,116.32554264976632,South_West
606,6,6.7294106,3.8974907,2006-07-12,7.77659313452741,120.07825007849004,South_West
607,7,6.1071800000000005,4.4373884000000015,2006-07-12,7.549043870905413,126.0016112334691,South_West
608,8,5.7144900000000005,5.818427,2006-07-12,8.155334984807737,135.51634727083058,South_West
609,9,5.9866150000000005,7.0527067,2006-07-12,9.250958380322002,139.67409228601986,South_West
610,10,6.172748,7.7209210000000015,2006-07-12,9.885111985189901,141.35824524477795,South_West
611,11,6.2534447,7.807952999999999,2006-07-12,10.00348442624704,141.30851622619377,South_West
612,12,6.546484,7.7287979999999985,2006-07-12,10.128710247956548,139.7345715563545,South_West
613,13,6.8396034,7.324750999999999,2006-07-12,10.02158429996438,136.96168824804545,South_West
614,14,6.524287,6.894831699999999,2006-07-12,9.492366671683826,136.58171742363973,South_West
615,15,6.217746,7.212042999999999,2006-07-12,9.522285941640535,139.234264001996,South_West
616,16,6.183472599999999,7.28378,2006-07-12,9.554516444245138,139.67083038735066,South_West
617,17,5.5651894,7.4676550000000015,2006-07-12,9.313281068286159,143.3050760597807,South_West
618,18,5.4075227,7.9168344,2006-07-12,9.587365053446053,145.66532102397537,South_West
619,19,5.521596,8.1214905,2006-07-12,9.820724531764764,145.7892069181209,South_West
620,20,5.475498,8.399786,2006-07-12,10.02683814538761,146.90121398661722,South_West
621,21,5.826688,7.852285,2006-07-12,9.777968744609947,143.42320840143694,South_West
622,22,6.0064545,7.424881,2006-07-12,9.550201753090414,141.02842024965133,South_West
623,23,6.7517023,6.4226413,2006-07-12,9.31857313199242,133.56919723971708,South_West
3576,0,7.112475,6.625433,2006-07-13,9.720270729928977,132.96957668914104,South_West
3577,1,7.4870652999999985,6.419111,2006-07-13,9.862105902736245,130.6084690216524,South_West
3578,2,8.245953,5.607106,2006-07-13,9.971728966104374,124.21502724749107,South_West
3579,3,8.751264,5.03843,2006-07-13,10.098039337544492,119.93064373591596,South_West
3580,4,7.837273599999999,4.388423,2006-07-13,8.982266635331305,119.24632065401727,South_West
3581,5,8.617192999999999,1.4757915,2006-07-13,8.742652672428502,99.71826682128636,West
3582,6,7.443207000000001,0.24636614,2006-07-13,7.447283177091329,91.8957673050642,West
3583,7,6.404338,-1.4567636999999998,2006-07-13,6.567930092188991,77.18525089655384,West
3584,8,5.034009999999999,-4.0413055,2006-07-13,6.45549431294229,51.242487481528705,North_West
3585,9,5.1331606,-2.9836912,2006-07-13,5.937318495949985,59.83235730552997,West
3586,10,4.3878574,-2.7979078,2006-07-13,5.203996600694086,57.47646685242846,North_West
3587,11,3.6843226,-2.4912148,2006-07-13,4.447514384530959,55.934767151707945,North_West
3588,12,3.975873200000001,-4.446740599999999,2006-07-13,5.964986979547113,41.800202208973175,North_West
3589,13,1.7676625,-8.016998,2006-07-13,8.209560746222069,12.434157879936393,North
3590,14,2.208311,-8.869848,2006-07-13,9.14061491453529,13.980595235561708,North
3591,15,3.2854238,-9.312046,2006-07-13,9.874624562570592,19.43357474624125,North
3592,16,3.40838,-8.908274,2006-07-13,9.538050109088125,20.937267906302793,North
3593,17,3.826212,-9.013379,2006-07-13,9.79187925102148,23.001398288012524,North_West
3594,18,4.0143814,-9.146474,2006-07-13,9.988655798321512,23.696638624522095,North_West
3595,19,4.6603900000000005,-9.810762,2006-07-13,10.86141270612364,25.409043000742628,North_West
3596,20,5.465624,-7.4201274,2006-07-13,9.215819895245716,36.37515092659648,North_West
