,Time,U_mpers,V_mpers,date,ws_mpers_CTRL,ws_dir_degree_CTRL,dirn_CTRL,scenario
5996,20,5.8603096,-15.501776,2006-11-09,16.572516035956284,20.708656275827394,North,CTRL
5997,21,5.777686,-14.505458,2006-11-09,15.613774921663243,21.717944884752228,North,CTRL
5998,22,4.569995,-14.003685,2006-11-09,14.730514175657618,18.073695749976125,North,CTRL
5999,23,3.606871,-13.140266,2006-11-09,13.62630210150197,15.34907882780412,North,CTRL
8400,0,4.1572227,-11.436103999999998,2006-11-10,12.168277416142814,19.977085812112094,North,CTRL
8401,1,3.4892502,-10.283653,2006-11-10,10.859483688583405,18.74210811796206,North,CTRL
8402,2,4.579577400000002,-8.987103999999997,2006-11-10,10.086652936896694,27.00212164281229,North_West,CTRL
8403,3,4.561471,-7.749732000000002,2006-11-10,8.99251709788005,30.480950091986962,North_West,CTRL
8404,4,3.1746163,-6.8990016,2006-11-10,7.5943671052318935,24.709802267587165,North_West,CTRL
8405,5,4.934322,-4.8469324,2006-11-10,6.9166673542865835,45.511889562236455,North_West,CTRL
8406,6,3.936245,-4.18237,2006-11-10,5.743365173565493,43.263545456301706,North_West,CTRL
8407,7,4.9813886,-2.4099412,2006-11-10,5.533719271129264,64.18281180661837,West,CTRL
8408,8,4.8844814,-0.36914062,2006-11-10,4.89841028745857,85.67813466090693,West,CTRL
8409,9,4.900379,1.0115542,2006-11-10,5.003694259562493,101.66338460293485,West,CTRL
8410,10,5.8246346,2.651701,2006-11-10,6.399834874191534,114.47769527261846,South_West,CTRL
8411,11,6.536884,3.8545814,2006-11-10,7.588718613750411,120.52642794236627,South_West,CTRL
8412,12,6.8061905,5.6607304,2006-11-10,8.852575771139968,129.7504056202287,South_West,CTRL
8413,13,7.747387,6.881467999999999,2006-11-10,10.362268437113226,131.61247028075903,South_West,CTRL
8414,14,6.853072999999998,7.7789899999999985,2006-11-10,10.367125684751244,138.62084922672216,South_West,CTRL
8415,15,10.30419,8.063525,2006-11-10,13.084218241137872,128.04489172755572,South_West,CTRL
8416,16,10.520543,9.723044,2006-11-10,14.32548113121458,132.7439911949263,South_West,CTRL
8417,17,12.368443,9.341185,2006-11-10,15.499552233805787,127.06168619549098,South_West,CTRL
8418,18,12.120214,10.984806,2006-11-10,16.35743104107219,132.1866807838682,South_West,CTRL
8419,19,13.290497,11.217693,2006-11-10,17.391778136500534,130.16565866473368,South_West,CTRL
8420,20,13.182812,12.445318,2006-11-10,18.12932630707683,133.35166921937505,South_West,CTRL
8421,21,13.441822,11.992296,2006-11-10,18.01382086153018,131.73816174615177,South_West,CTRL
8422,22,14.574751,14.532993,2006-11-10,20.582304347425485,134.91780347114667,South_West,CTRL
8423,23,14.629864,13.392778,2006-11-10,19.83429916119498,132.47226491289632,South_West,CTRL
4584,0,14.8173275,13.3329315,2006-11-11,19.932893834713227,131.98152232992913,South_West,CTRL
4585,1,14.667801,11.505419,2006-11-11,18.641862904258307,128.11062732661247,South_West,CTRL
4586,2,14.226462,10.3887005,2006-11-11,17.61582581419742,126.13833196878758,South_West,CTRL
4587,3,16.203955,8.019801,2006-11-11,18.079971397146238,116.33212477237272,South_West,CTRL
4588,4,9.939587,-3.6422682,2006-11-11,10.585910795548026,69.87511515714066,West,CTRL
4589,5,8.921133,-6.307013,2006-11-11,10.92543028836201,54.74066572287378,North_West,CTRL
4590,6,11.191973,-6.6524740000000016,2006-11-11,13.019818353318339,59.27288169529207,West,CTRL
4591,7,11.2363,-5.4565926,2006-11-11,12.491150487139876,64.09777816843817,West,CTRL
4592,8,13.246187,-4.744279,2006-11-11,14.070168914011303,70.29441258841416,West,CTRL
4593,9,13.039892,-3.7840166,2006-11-11,13.577833590110743,73.81792000131183,West,CTRL
4594,10,14.412844,-3.285222,2006-11-11,14.782515204038182,77.15954250316663,West,CTRL
4595,11,14.9157915,-0.61970896,2006-11-11,14.928659526781917,87.62089065856847,West,CTRL
4596,12,13.328504999999998,1.2343515,2006-11-11,13.385539554331652,95.29106435096695,West,CTRL
4597,13,17.339026999999998,2.178144,2006-11-11,17.475301673832842,97.16004073521124,West,CTRL
4598,14,18.834953,-4.770157,2006-11-11,19.429612768062515,75.7880468584817,West,CTRL
4599,15,15.749655,-2.7767944,2006-11-11,15.992567641216853,80.00103981410471,West,CTRL
4600,16,15.577839,-2.9448605,2006-11-11,15.853746285164945,79.29503805987872,West,CTRL
4601,17,15.473116,-9.395351,2006-11-11,18.1022081294702,58.73367333440046,West,CTRL
4602,18,15.858095,-7.2981443,2006-11-11,17.456863614425345,65.28737026770638,West,CTRL
4603,19,13.113016,-8.216925,2006-11-11,15.4747873998928,57.92777182928324,West,CTRL
4604,20,13.942993,-6.127494,2006-11-11,15.230011047864837,66.27606591640125,West,CTRL
4605,21,12.295927,-11.525589,2006-11-11,16.853160611180623,46.85218021070532,North_West,CTRL
4606,22,14.908798999999998,-11.739178,2006-11-11,18.97578951554019,51.78312906426058,North_West,CTRL
4607,23,14.641861,-11.914618,2006-11-11,18.877028781808992,50.86348949005819,North_West,CTRL
4032,0,14.923159,-12.07712,2006-11-12,19.19785149525022,51.01720027841212,North_West,CTRL
4033,1,14.79047,-13.202887,2006-11-12,19.826099665735292,48.24592980087349,North_West,CTRL
4034,2,14.255259,-14.767101,2006-11-12,20.52509880856319,43.9896291530368,North_West,CTRL
4035,3,14.885185,-14.393839000000002,2006-11-12,20.706311444633158,45.96141899440671,North_West,CTRL
4036,4,13.247023,-15.361207,2006-11-12,20.28423769480574,40.773453295232336,North_West,CTRL
4037,5,12.624016,-16.798662,2006-11-12,21.01334873261518,36.92447293474393,North_West,CTRL
4038,6,12.743795,-16.33888,2006-11-12,20.721083723020495,37.95307227203616,North_West,CTRL
4039,7,13.041206,-15.558198999999998,2006-11-12,20.301000223093368,39.97043864398565,North_West,CTRL
4040,8,12.79781,-15.334125,2006-11-12,19.97296498549289,39.84826364606652,North_West,CTRL
4041,9,12.765795,-15.64061,2006-11-12,20.188962409052255,39.22116745926911,North_West,CTRL
4042,10,12.755014,-16.220188,2006-11-12,20.63455550516027,38.18032781471311,North_West,CTRL
4043,11,12.928139,-16.154842000000002,2006-11-12,20.6909569147559,38.669031417399246,North_West,CTRL
4044,12,12.691309,-16.913078,2006-11-12,21.145248439485524,36.8839888009154,North_West,CTRL
4045,13,11.992167,-16.643238,2006-11-12,20.513640351739937,35.77436799830467,North_West,CTRL
4046,14,11.717285,-15.542419,2006-11-12,19.464366317524597,37.012300322386835,North_West,CTRL
4047,15,11.089037,-14.635613,2006-11-12,18.362132487081613,37.150296582902236,North_West,CTRL
4048,16,9.598283,-12.37698,2006-11-12,15.662588242959368,37.79339004392599,North_West,CTRL
4049,17,9.17032,-10.443039,2006-11-12,13.897907484866957,41.28725842772139,North_West,CTRL
4050,18,8.7199,-8.888489,2006-11-12,12.451581936168633,44.45144652166787,North_West,CTRL
4051,19,8.219165,-7.791633,2006-11-12,11.325379380131777,46.52959019121746,North_West,CTRL
4052,20,7.9556809999999984,-6.8502350000000005,2006-11-12,10.498503690002018,49.269920977233454,North_West,CTRL
4053,21,8.348284,-5.902131,2006-11-12,10.22394229667876,54.74017334315195,North_West,CTRL
4054,22,8.301938999999999,-4.4450407,2006-11-12,9.41703658187529,61.83442425121916,West,CTRL
4055,23,8.436961,-2.542437,2006-11-12,8.811713613962382,73.23007597845913,West,CTRL
72,0,9.066532,-0.4592652,2006-11-13,9.07815658770849,87.10016071863335,West,CTRL
73,1,8.035778,2.7762918,2006-11-13,8.501854163888678,109.05958847573974,West,CTRL
74,2,9.642583,5.109133,2006-11-13,10.912499572672523,117.91692790583939,South_West,CTRL
75,3,7.5396833,9.5339985,2006-11-13,12.154996983228797,141.66232318989265,South_West,CTRL
76,4,14.197925,6.517585,2006-11-13,15.622419420110637,114.65758089942503,South_West,CTRL
77,5,10.7819805,9.007029,2006-11-13,14.049116517034843,129.87463880663876,South_West,CTRL
78,6,12.006857,9.223934,2006-11-13,15.140857751620448,127.53226933747727,South_West,CTRL
79,7,13.095684,9.604641,2006-11-13,16.24026071732646,126.25707933473325,South_West,CTRL
80,8,16.472008,6.496153,2006-11-13,17.706695099635983,111.52305117169993,West,CTRL
81,9,16.054972,-0.7948377,2006-11-13,16.074635077976897,87.16575688654754,West,CTRL
82,10,16.037070999999994,-1.0970086,2006-11-13,16.07454740039404,86.08680399692489,West,CTRL
83,11,14.855752,-2.1051059,2006-11-13,15.004160700809587,81.93470823729763,West,CTRL
84,12,15.258814,-4.5670404000000016,2006-11-13,15.927625771025266,73.33729167338052,West,CTRL
85,13,17.031554999999994,-5.3143806,2006-11-13,17.841426705274472,72.6704367545814,West,CTRL
86,14,14.114096,-6.35236,2006-11-13,15.477731857956966,65.76882219972401,West,CTRL
87,15,16.8306,-7.431653,2006-11-13,18.398330431656266,66.17585481281506,West,CTRL
88,16,17.026688,-6.5329475,2006-11-13,18.236981857947335,69.00875712614155,West,CTRL
89,17,16.311161,-7.511852,2006-11-13,17.95778086618235,65.27229983156246,West,CTRL
90,18,16.198864,-7.230168300000001,2006-11-13,17.73918060500036,65.9469784595855,West,CTRL
91,19,15.59819,-6.0188055,2006-11-13,16.719137266107072,68.90011221847112,West,CTRL
92,20,16.479585999999998,-5.5023794000000015,2006-11-13,17.373915327091368,71.53631815991324,West,CTRL
93,21,16.34248,-4.9831657,2006-11-13,17.085332684617423,73.04243420035151,West,CTRL
94,22,15.634075,-4.1134324,2006-11-13,16.166156847407944,75.25917182898495,West,CTRL
95,23,16.785885,-3.552481,2006-11-13,17.15768214207811,78.05052783725205,West,CTRL
5232,0,13.9836,-2.830817,2006-11-14,14.267256002731886,78.55579657159879,West,CTRL
5233,1,14.348036,-2.7773220000000003,2006-11-14,14.614364664568214,79.04484893643557,West,CTRL
5234,2,14.718326,-0.16531199,2006-11-14,14.719254339004872,89.35649739843356,West,CTRL
5235,3,13.946076,0.75129545,2006-11-14,13.966298029577011,93.0836264625586,West,CTRL
5236,4,14.7121315,1.3616407,2006-11-14,14.775008584403217,95.28778871863045,West,CTRL
5237,5,15.116681,0.94896775,2006-11-14,15.146438005230836,93.59209747137471,West,CTRL
5238,6,15.487047,1.8571138,2006-11-14,15.59799655232554,96.83791604195274,West,CTRL
5239,7,15.406651,2.3352566,2006-11-14,15.582628739196881,98.61897654412874,West,CTRL
5240,8,15.74492,1.282134,2006-11-14,15.797036855067345,94.65541485030342,West,CTRL
5241,9,16.540985,-4.027156,2006-11-14,17.02416430308874,76.31668088620107,West,CTRL
5242,10,14.324567000000002,-1.6818726000000002,2006-11-14,14.422964854013886,83.30346122465095,West,CTRL
5243,11,13.627057999999998,-0.677847,2006-11-14,13.643906562666462,87.15229896824066,West,CTRL
5244,12,14.55856,-3.1135123,2006-11-14,14.887767734480924,77.92849551634004,West,CTRL
5245,13,14.168816,-1.6461043000000002,2006-11-14,14.264116033190927,83.37320068630578,West,CTRL
5246,14,14.607743,-1.7695147,2006-11-14,14.714528121131341,83.0931054260293,West,CTRL
5247,15,13.846905,-0.61443853,2006-11-14,13.86053075412964,87.45924049794199,West,CTRL
5248,16,13.04463,0.93534666,2006-11-14,13.078120859331174,94.10129327268038,West,CTRL
5249,17,12.982329,1.1379837,2006-11-14,13.032109313756798,95.00953515590358,West,CTRL
5250,18,12.481692,1.7451428,2006-11-14,12.603101149132138,97.9592818561647,West,CTRL
5251,19,11.748338,2.577959,2006-11-14,12.02785593395286,102.37636251997014,West,CTRL
5252,20,11.6797085,2.6279078,2006-11-14,11.971695370759862,102.68025923255375,West,CTRL
5253,21,11.321101,1.060761,2006-11-14,11.370687831055868,95.35285393876781,West,CTRL
5254,22,10.586946,3.5180788,2006-11-14,11.156177842340334,108.38182583439155,West,CTRL
5255,23,9.153589,1.4542803,2006-11-14,9.268393753606345,99.02744058239335,West,CTRL
7968,0,11.636154,2.3982592,2006-11-15,11.880729232757584,101.6458227134364,West,CTRL
7969,1,11.513643,1.2658358,2006-11-15,11.583018406443575,96.27402911185693,West,CTRL
7970,2,11.073412,1.6505144,2006-11-15,11.19574254376865,98.47763804883277,West,CTRL
7971,3,11.4778,2.6128247000000004,2006-11-15,11.771437709682285,102.82436098744435,West,CTRL
7972,4,10.796434,1.3657429,2006-11-15,10.882474019507532,97.20959078162389,West,CTRL
7973,5,9.573767,3.0988130000000003,2006-11-15,10.06278572658973,107.93560046633735,West,CTRL
7974,6,10.14747,3.1618671000000003,2006-11-15,10.628666471338839,107.306598988584,West,CTRL
7975,7,10.73657,2.1285625,2006-11-15,10.945533960538713,101.21368147885994,West,CTRL
7976,8,9.580042,1.848433,2006-11-15,9.756736610017358,100.92080370026294,West,CTRL
7977,9,8.970005,2.3073828,2006-11-15,9.262019492840686,104.425626508355,West,CTRL
7978,10,7.6134386,2.2518463,2006-11-15,7.939474735446524,106.47677190806228,West,CTRL
7979,11,7.130127000000001,2.3148255,2006-11-15,7.496474380105575,107.98623842459494,West,CTRL
7980,12,6.1193905,3.4332197,2006-11-15,7.016689931866616,119.29414588597723,South_West,CTRL
7981,13,3.8864176,2.966145,2006-11-15,4.888993549046139,127.3511631742418,South_West,CTRL
7982,14,3.3505073,4.491661,2006-11-15,5.603652175704188,143.27928897143892,South_West,CTRL
7983,15,5.58231,6.5892735,2006-11-15,8.636012401212856,139.72934918914663,South_West,CTRL
7984,16,8.903587,6.753248700000001,2006-11-15,11.174982302922038,127.17981859500549,South_West,CTRL
7985,17,10.3556,8.474768,2006-11-15,13.381335658813137,129.29604913493233,South_West,CTRL
7986,18,8.244686,5.981758999999999,2006-11-15,10.186083053493968,125.96197475703923,South_West,CTRL
7987,19,5.235134,9.402596,2006-11-15,10.761758199159281,150.89201626202785,South_West,CTRL
7988,20,5.644273,10.958632,2006-11-15,12.326777073101995,152.74914610193878,South_West,CTRL
7989,21,6.547424299999999,13.073385,2006-11-15,14.621291335667157,153.3973343918949,South_West,CTRL
7990,22,4.3875437,10.911102,2006-11-15,11.760216263904915,158.0940835888045,South,CTRL
7991,23,6.7570887000000015,12.668047,2006-11-15,14.357494993691507,151.9247068135287,South_West,CTRL
744,0,4.989317,12.53761,2006-11-16,13.493885601952798,158.30001574036066,South,CTRL
745,1,2.615285,13.620575,2006-11-16,13.869382789506172,169.1309285881443,South,CTRL
746,2,3.790924500000001,11.771809,2006-11-16,12.367157947450224,162.14966865502396,South,CTRL
747,3,1.8297373,12.571877,2006-11-16,12.704331146901843,171.71919501854677,South,CTRL
748,4,2.8136861,13.186697,2006-11-16,13.483538379785264,167.9552469142005,South,CTRL
749,5,3.3146730000000004,13.855614,2006-11-16,14.246581920373918,166.54601062826532,South,CTRL
750,6,4.3667636,13.806345,2006-11-16,14.480462237004382,162.4485286044558,South,CTRL
751,7,5.186574,14.3373575,2006-11-16,15.246651105743917,160.1122859552754,South,CTRL
752,8,6.221074,14.416452,2006-11-16,15.701460122605795,156.65854596913334,South_West,CTRL
753,9,7.074935000000001,14.766468,2006-11-16,16.373859729741458,154.39990859239316,South_West,CTRL
754,10,7.666111999999999,14.992857,2006-11-16,16.839092440478883,152.9185390667658,South_West,CTRL
755,11,7.7029714999999985,14.843317,2006-11-16,16.72303290352265,152.57284658757823,South_West,CTRL
756,12,7.8538647,14.34893,2006-11-16,16.357719366427766,151.30597576476714,South_West,CTRL
757,13,7.889886,13.786628,2006-11-16,15.884628189019095,150.21812379754635,South_West,CTRL
758,14,7.933215,13.907185,2006-11-16,16.01079931984815,150.29783425583372,South_West,CTRL
759,15,8.249956,14.078547,2006-11-16,16.317697743037925,149.62991708228103,South_West,CTRL
760,16,7.456684,14.939282999999998,2006-11-16,16.696835413632876,153.4747187424383,South_West,CTRL
761,17,6.8320246,15.86343,2006-11-16,17.27208648368532,156.69953598547835,South_West,CTRL
762,18,6.2747626,16.480158,2006-11-16,17.634291973065512,159.15584345243008,South,CTRL
763,19,7.382730499999999,3.254775,2006-11-16,8.068349889305448,113.79092230356852,South_West,CTRL
764,20,7.2746572,3.626338,2006-11-16,8.12840480461916,116.49575906327065,South_West,CTRL
765,21,6.873114,5.7399330000000015,2006-11-16,8.954693009896264,129.86621722478662,South_West,CTRL
766,22,8.923219,2.4071054,2006-11-16,9.24218554935304,105.09662507378651,West,CTRL
767,23,8.609287,1.2924764,2006-11-16,8.705763487077165,98.53781664540367,West,CTRL
3480,0,7.9274073,0.7120523,2006-11-17,7.959321891846602,95.13262418786226,West,CTRL
3481,1,6.8036910000000015,1.787914,2006-11-17,7.034688884014489,104.72362721220014,West,CTRL
3482,2,7.265484,2.3115616,2006-11-17,7.6243409410158565,107.6488115262216,West,CTRL
3483,3,6.1964417,1.8655357,2006-11-17,6.471175564723413,106.75524320720271,West,CTRL
3484,4,7.475586,2.2892153,2006-11-17,7.818241025521667,107.02592562386099,West,CTRL
3485,5,7.088132000000001,2.6305335,2006-11-17,7.560510680109265,110.36079739693585,West,CTRL
3486,6,6.3473180000000005,4.154193,2006-11-17,7.5858925166636135,123.2039467805202,South_West,CTRL
3487,7,6.0494404,3.8682542,2006-11-17,7.180467931059215,122.59647526138853,South_West,CTRL
3488,8,5.4408903,4.444568,2006-11-17,7.025487311443818,129.24478445080683,South_West,CTRL
3489,9,4.1316447,5.2136955,2006-11-17,6.65230100745286,141.60458610332475,South_West,CTRL
3490,10,4.1523533,6.4936037,2006-11-17,7.707718659932691,147.40300295083898,South_West,CTRL
3491,11,3.1200747000000004,6.9048110000000005,2006-11-17,7.577023233387971,155.68323224527768,South_West,CTRL
3492,12,3.5504994,8.190726,2006-11-17,8.927151751621363,156.56432989499478,South_West,CTRL
3493,13,3.041616,9.409362,2006-11-17,9.88875731012244,162.0863545648666,South,CTRL
3494,14,1.3678278999999998,9.914605,2006-11-17,10.008513649390872,172.14500708089338,South,CTRL
3495,15,0.9780797,11.379454,2006-11-17,11.421410299856499,175.08742276777875,South,CTRL
3496,16,0.30832377,12.797075,2006-11-17,12.800788729713963,178.6198225995346,South,CTRL
3497,17,0.07220174,14.050542000000002,2006-11-17,14.050727510880819,179.7055758729499,South,CTRL
3498,18,-0.21876761,15.693791,2006-11-17,15.695315709435924,180.79863743288283,South,CTRL
3499,19,1.2509239,16.240541,2006-11-17,16.288645817755146,175.59550250343207,South,CTRL
3500,20,2.6970158,16.489458,2006-11-17,16.70856425188034,170.71095249706278,South,CTRL
3501,21,2.320767,17.29966,2006-11-17,17.45463249638585,172.35933003001634,South,CTRL
3502,22,1.9422445,17.723953,2006-11-17,17.830053943945018,173.7463074942982,South,CTRL
3503,23,2.6071658,18.187973,2006-11-17,18.37388569022401,171.8424730375592,South,CTRL
1896,0,4.8006134000000005,18.289356,2006-11-18,18.908898220440967,165.29270004682155,South,CTRL
1897,1,3.8325076,19.132046,2006-11-18,19.512132088784497,168.6725078236703,South,CTRL
1898,2,4.710874,18.012121,2006-11-18,18.617970801419713,165.3432143933428,South,CTRL
1899,3,10.205419,4.8977575,2006-11-18,11.319832396920336,115.63715630641781,South_West,CTRL
1900,4,9.256288,6.374119,2006-11-18,11.238694789213959,124.55230195377257,South_West,CTRL
1901,5,6.9846764000000015,7.4865546,2006-11-18,10.238857562809347,136.98628452324078,South_West,CTRL
1902,6,10.526154,5.802543599999999,2006-11-18,12.019543679425476,118.8657561114706,South_West,CTRL
1903,7,9.613705,5.449035,2006-11-18,11.050579453506046,119.54450590190858,South_West,CTRL
1904,8,11.207201,4.669944999999999,2006-11-18,12.141241310402572,112.62107557970108,South_West,CTRL
1905,9,11.189352,4.733639,2006-11-18,12.149441812784033,112.93072096833693,South_West,CTRL
1906,10,11.340725,4.7519264,2006-11-18,12.296050098980647,112.73438292344846,South_West,CTRL
1907,11,11.593039,6.1080914,2006-11-18,13.103714504150147,117.78365975133462,South_West,CTRL
1908,12,10.444256,6.5218773,2006-11-18,12.313300406868633,121.98256540569324,South_West,CTRL
